id,type,address,number,postal_code,municipality,province,location,public,available,hours,latitude,longitude
10506.0,,Rue Saint-Lambert,200.0,1200.0,Bruxelles,Bruxelles-Brussel,,N,,,,
10530.0,,Chaussée de la Hulpe,185.0,1170.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10546.0,,Square Marie Curie,12.0,1070.0,Brussel,Bruxelles-Brussel,,Y,,,,
10549.0,,Square Marie Curie,12.0,1070.0,Brussel,Bruxelles-Brussel,,Y,,,,
10558.0,,Avenue des Arts,20.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10563.0,,Rue de Grives,51.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10564.0,,Rue de Grives,51.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10565.0,,Rue de Grives,51.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10635.0,,Avenue de la Sablière,1.0,1160.0,Bruxelles,Bruxelles-Brussel,,y,,,50.8183224,4.4285237
10636.0,,Rue de Lenglentier,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,y,,,50.8384347,4.3423084
10639.0,,Ernest-Blerotstraat,1.0,1070.0,Brussel,Bruxelles-Brussel,,y,,,50.8375938,4.3357816
10654.0,,Gelukkige Grijsheidstraat ,1.0,1080.0,Brussel,Bruxelles-Brussel,,y,,,50.8552058,4.2953791
10672.0,,Bvd Léopold,285.0,1081.0,Bruxelles,Bruxelles-Brussel,,y,,,,
10673.0,,Bvd Léopold,285.0,1081.0,Bruxelles,Bruxelles-Brussel,,y,,,,
10674.0,,Bvd Léopold,285.0,1081.0,Bruxelles,Bruxelles-Brussel,,y,,,,
10675.0,,Bvd Léopold,285.0,1081.0,Bruxelles,Bruxelles-Brussel,,y,,,,
10682.0,,Esplanade,1.0,1020.0,Brussel,Bruxelles-Brussel,,y,,,50.9005268,4.3438756
10700.0,,Wetstraat,57.0,1040.0,Brussel,Bruxelles-Brussel,,Y,,,,
10710.0,,Zuidlaan,150.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,,
10718.0,,Rue du Grand-Serment,31.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8504976,4.3421171
10720.0,,Rue Pierre Dupont,167.0,1140.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10727.0,,Rue du Vieux Moulin,103.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10728.0,,Rue du Vieux Moulin,103.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10731.0,,Square du Sacré-Cœur,2.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8104564,4.4355992
10732.0,,avenue des Nymphes,2.0,1170.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8071289,4.4123222
10733.0,,rue Lambert Vandervelde,31.0,1170.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8113277,4.3975845
10734.0,,rue Gratès ,3.0,1170.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8077907,4.401733
10735.0,,Place Antoine Gilson,1.0,1170.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.798052,4.4166145
10736.0,,Quai des Usines,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8750396,4.3629959
10737.0,,Avenue des Arts,39.0,1040.0,Btuxelles,Bruxelles-Brussel,,Y,,,,
10755.0,,avenue Louis Bertrand,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8645785,4.3806237
10756.0,,avenue Louis Bertrand,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8645785,4.3806237
10763.0,,Chaussée de Wavre ,1690.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10764.0,,rue Emile Idiers ,12.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8170112,4.4281031
10765.0,,Place Edouard Pinoy ,20.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10766.0,,rue du Rouge Cloitre,4.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8140656,4.444562
10767.0,,avenue Van Horenbeeck,33.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10768.0,,Chaussée de Wavre ,1854.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10769.0,,rue Robert Williame,25.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10770.0,,Boulevard des Invalides ,1.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8181886,4.4047582
10771.0,,Chaussée de Wavre ,1179.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10772.0,,Boulevard du Souverain,183.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8013062,4.4226825
10773.0,,rue d Arlon,1.0,1040.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8410059,4.3730159
10794.0,,Chaussée d Alsemberg,171.0,1190.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10795.0,,Chaussée de Ninove ,500.0,1071.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10822.0,,Fonsnylaan,38.0,1060.0,Brussel,Bruxelles-Brussel,,Y,,,,
10843.0,,Arenbergstraat ,18.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10846.0,,Rue de  la Glacière ,37.0,1060.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8221984,4.3507438
10847.0,,Avenus de la Joyeuse Entrée,1.0,1040.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10851.0,,Rue Saint-Lambert,141.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10862.0,,Place de la Bourse,3.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8483105,4.349597245717538
10868.0,,Gelukkige Grijsheidstraat ,1.0,1080.0,Brussel,Bruxelles-Brussel,,Y,,,50.8552058,4.2953791
10892.0,,Ursulinenstraat,4.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.8418925,4.3496441
10901.0,,Rue de la Grenouilette,1.0,1130.0,Haren,Bruxelles-Brussel,,Y,,,,
10917.0,,Rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10918.0,,Rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10919.0,,Rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10926.0,,Rue Léon Théodor,197.0,1090.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10943.0,,Quai des Péniches,69.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10972.0,,Anspachlaan,110.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,,
10973.0,,Rue des Anciens Etang,1.0,1190.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10974.0,,Chaussée de Stockel,80.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10975.0,,Avenue P. Hymans ,2.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10976.0,,Chemin de Struykbeken,1.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10977.0,,Chemin de Struykbeken,1.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
10995.0,,Trierstraat,9.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,50.8414518,4.3744746
11000.0,,Hallepoortlaan,27.0,1060.0,Brussel,Bruxelles-Brussel,,Y,,,,
11009.0,,Avenue des Grenadiers,2.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8102011,4.3904798
11015.0,,Chemin du Gymnase,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8120877,4.3722566
11016.0,,Avenue de Cortenbergh,120.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11030.0,,Marcel Broodtjaersplein,2.0,1060.0,Brussel,Bruxelles-Brussel,,Y,,,,
11036.0,,Esseghem,24.0,1090.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11042.0,,Allé Hof ter Vleertdreef,3.0,1070.0,Brussel,Bruxelles-Brussel,,Y,,,,
11058.0,,Kortenberglaan,120.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,,
11063.0,,Heizel Esplanade,1.0,1020.0,Brussel,Bruxelles-Brussel,,Y,,,,
11074.0,,Square de Meeus,29.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11080.0,,Fonsnylaan,13.0,1060.0,Brussel,Bruxelles-Brussel,,Y,,,,
11090.0,,Rue du Marché au Charbon ,30.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8460767,4.3485339
11091.0,,Avenue Bockstael,246.0,1020.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11092.0,,Avenue de Versailles,130.0,1120.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11093.0,,Rue du Palais,321.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11094.0,,Rue du Collège,1.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8326656,4.368765
11095.0,Appareil fixe-Vast apparaat,rue Gilbert,1.0,1000.0,Bruxelles,Bruxelles-Brussel,1er étage,Non-Nee,Non-Nee,,,
11097.0,,Rue des deux Gares,128.0,1070.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11099.0,,Chemin de service SNCB depuis la Rampe,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11100.0,,Chemin de service SNCB sur el boulevard,1.0,1050.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11101.0,,Place Solvay,4.0,1030.0,Bruxelles,Bruxelles-Brussel,,N,,,50.8622413,4.3584101
11102.0,,Rue des Véterinaires,113.0,1060.0,Bruxelles,Bruxelles-Brussel,,N,,,50.8326124,4.3311269
11103.0,,Rue du Progrès,76.0,1030.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11104.0,,Rue du Progrès,76.0,1030.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11105.0,,Rue de France,40.0,1060.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11106.0,,Rue de France,40.0,1060.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11108.0,,Maliestraat,50.0,1050.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11118.0,,Barastraat,135.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11119.0,,Barastraat,135.0,1070.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11120.0,,Avenue Valduchesse,4.0,1160.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8196494,4.431019
11121.0,,Rue Lambermont,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8429077,4.3666276
11130.0,,Avenue des Arts,21.0,1000.0,Bruxelles,Bruxelles-Brussel,,N,,,,
11133.0,,Square Hoedemaekers ,10.0,1140.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11141.0,,Rue Montoyer,51.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8401492,4.3751906
11210.0,,Rue F . Delcoigne,39.0,1081.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11211.0,,Boulevard du Jardin Botanique,20.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8531427,4.3656326
11212.0,,Kattenberg,19.0,1170.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11254.0,Appareil fixe-Vast apparaat,Leopold I Straat ,329.0,1090.0,Jette,Bruxelles-Brussel,Inkom,Non-Nee,,,,
11265.0,,Rue du Charroi ,20.0,1190.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11266.0,,Rue du Charroi ,20.0,1190.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11267.0,,Rue du Charroi ,20.0,1190.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11269.0,,Avenue du suffrage Universel,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8677775,4.3816932
11270.0,,Place Terdelt,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.86862,4.3899561
11271.0,,Avenue Ernest Cambier,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8590407,4.3914948
11272.0,,Rue Van Oost,52.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11273.0,,Rue Royale Sainte-Marie,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8668336,4.3731981
11274.0,,Avenue Des Jardins,1.0,1030.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8584517,4.3965795
11317.0,,Parochiaanstraat,15.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,,
11323.0,,Rue de Ligne,40.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11342.0,,Rouppeplein,17.0,1000.0,Brussel,Bruxelles-Brussel,,Y,,,,
11418.0,,Rue d Alost,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8526758,4.3423503
11421.0,,Rue de Meiboom,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11474.0,,Rue Volta,18.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11475.0,,Rue Volta,18.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11476.0,,Chaussée de Wavre ,152.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11477.0,,Avenue du Bois de la Cambre,211.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11498.0,,Rue D Angleterre,57.0,1060.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8344179,4.3415786
11499.0,,Rue de l Eglise ,1.0,1150.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.873872,4.353374
11506.0,,Square du vieux Tilleul,10.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8074664,4.3914694
11507.0,,Rue Mercelis,13.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8295797,4.3619583
11536.0,,Louizalaan,99.0,1050.0,Brussel,Bruxelles-Brussel,,Y,,,,
11549.0,,Avenue A.J. Slegers,1.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11560.0,,Avenue des Sept Bonniers,68.0,1180.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8098819,4.3322288
11568.0,,Koning Albert ll-laan,37.0,1030.0,Brussel,Bruxelles-Brussel,,Y,,,,
11572.0,,Bischofsheimlaan,1.0,1000.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11579.0,,Chaussée de Roodebeek,137.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11580.0,,Avenue du Couronnement,42.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8432966,4.416975
11581.0,,Avenue de la Charmille,2.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8526033,4.4307843
11582.0,,Rue Joseph Aernaut,9.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,50.8439793,4.4461127
11583.0,,Chaussée de Roodebeek,268.0,1200.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11629.0,,Chaussée de Boondael,478.0,1050.0,Bruxelles,Bruxelles-Brussel,,Y,,,,
11652.0,Appareil Fixe,Verdunstraat,750.0,1130.0,Haren,Bruxelles-Brussel,,Y,,,,
11713.0,Appareil fixe,Chaussée d Alsemberg,303.0,1190.0,Brussel,Bruxelles-Brussel,,Y,,,,
11724.0,Appareil fixe,Rue Léopold Ier,513.0,1090.0,Brussel,Bruxelles-Brussel,,Y,,,,
11731.0,Appareil fixe,Chaussée de Gand,610.0,1080.0,Brussel,Bruxelles-Brussel,,Y,,,,
11738.0,Appareil fixe,Rue de Jérusalem,60.0,1030.0,Brussel,Bruxelles-Brussel,,Y,,,,
11745.0,Appareil fixe,Rue Vanderkindere,121.0,1180.0,Brussel,Bruxelles-Brussel,,Y,,,,
11792.0,Appareil fixe-Vast apparaat,Chaussée de la Hulpe,1.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel,COULOIR EVACUATION,Non-Nee,Non-Nee,,50.7937312,4.4184439
11799.0,Appareil fixe-Vast apparaat,Koning Albert ll-laan,7.0,1210.0,Brussel,Bruxelles-Brussel,Couloir D evacation,Non-Nee,Non-Nee,,,
11858.0,Appareil fixe-Vast apparaat,Boulevard de Waterloo,64.0,1000.0,Bruxelles,Bruxelles-Brussel,Accueil,Oui-Ja,Non-Nee,9h-17h,50.8333582,4.3450154
11859.0,Appareil fixe-Vast apparaat,Boulevard de Waterloo,64.0,1000.0,Bruxelles,Bruxelles-Brussel,Accueil,Oui-Ja,Non-Nee,9h-17h,50.8333582,4.3450154
11861.0,Appareil fixe-Vast apparaat,Boulevard Bischoffsheim,15.0,1000.0,Bruxelles,Bruxelles-Brussel,Batiment SPECTRUM,Oui-Ja,Non-Nee,8h-16h,,
11878.0,Appareil fixe-Vast apparaat,Middelburgstraat,1.0,1170.0,Watermaal-Bosvoorde,Bruxelles-Brussel,"In het sas van de gelijkvloerse verdieping van nr 64B, bereikbaar tijdens de kantooruren",Oui-Ja,Non-Nee,9 - 17u Maandag tem vrijdag,50.7940523,4.4185407
11889.0,Appareil fixe-Vast apparaat,chaussée de Forest,32.0,1060.0,Bruxelles,Bruxelles-Brussel,Caisses,Oui-Ja,Non-Nee,8h-19h,,
11922.0,Appareil fixe-Vast apparaat,rue François Debelder,1.0,1200.0,Bruxelles,Bruxelles-Brussel,Hall photocopieuse,Oui-Ja,Non-Nee,8h-18h,50.8438274,4.4250731
11923.0,Appareil fixe-Vast apparaat,chaussée Saint Pierre,122.0,1040.0,Bruxelles,Bruxelles-Brussel,Entrée,Oui-Ja,Non-Nee,8h-18h,,
11925.0,Appareil fixe-Vast apparaat,avenue de la Force Aérienne,1.0,1040.0,Bruxelles,Bruxelles-Brussel,Entrée,Oui-Ja,Non-Nee,8h-18h,50.8269919,4.392018
11926.0,Appareil fixe-Vast apparaat,rue François Gay ,100.0,1150.0,Bruxelles,Bruxelles-Brussel,Hall d entrée,Oui-Ja,Non-Nee,8h-18h,,
11936.0,Appareil fixe,Chaussée de Charleroi,145.0,1060.0,Bruxelles,Bruxelles-Brussel,"RDC, réception",Oui-Ja,Non-Nee,,,
11961.0,Appareil fixe,Rue Portaels,1.0,1030.0,Bruxelles,Bruxelles-Brussel,Accueil,Oui,,,50.8730766,4.3753158
11962.0,Appareil fixe,Rue Harbeman,27.0,1070.0,Bruxelles,Bruxelles-Brussel,Accueil,Oui,,,,
11968.0,Appareil fixe-Vast apparaat,Birminghamstraat,221.0,1070.0,Brussel,Bruxelles-Brussel,Receptie Nestlé-Belgilux,,Ja,,,
11979.0,Appareil fixe,De Lombartzyde,120.0,1120.0,Neder-Over-Hembeek,Bruxelles-Brussel,Enceinte des bassins de natation,Oui,Oui,,,
12017.0,Appareil fixe-Vast apparaat,Rue Belliard,53.0,1040.0,Bruxelles,Bruxelles-Brussel,WeWork Belmont Court - Rez de Chaussée,Non-Nee,Oui-Ja,,,
12018.0,Appareil fixe-Vast apparaat,Rue Belliard ,53.0,1040.0,Bruxelles,Bruxelles-Brussel,"WeWork Belmont Court, 3ème étage",Non-Nee,Oui-Ja,,,
12019.0,Appareil fixe-Vast apparaat,Rue Belliard,53.0,1040.0,Bruxelles,Bruxelles-Brussel,"WeWork Belmont Court, 6ème étagee",Non-Nee,Oui-Ja,,,
12020.0,Appareil fixe-Vast apparaat,Rue Belliard ,53.0,1040.0,Bruxelles,Bruxelles-Brussel,"WeWork Belmont Court, 9ème étage",Non-Nee,Oui-Ja,,,
12021.0,Appareil fixe-Vast apparaat,Rue du Commerce,31.0,1000.0,Bruxelles,Bruxelles-Brussel,"WeWork 31 Rue du Commerce, 2ème étage",Non-Nee,Oui-Ja,,,
12022.0,Appareil fixe-Vast apparaat,Rue du Commerce,31.0,1000.0,Bruxelles,Bruxelles-Brussel,"WeWork 31 Rue du Commerce, 4ème étage",Non-Nee,Oui-Ja,,,
12023.0,Appareil fixe-Vast apparaat,Rue du Commerce,31.0,1000.0,Bruxelles,Bruxelles-Brussel,"WeWork 31 Rue du Commerce, Rez de Chaussée",Non-Nee,Oui-Ja,,,
12026.0,Appareil fixe-Vast apparaat,rue Pierre Mattheussens ,60.0,1140.0,Bruxelles,Bruxelles-Brussel,.,Oui-Ja,Non-Nee,8h-17h,50.8744757,4.3950859
12028.0,Appareil fixe-Vast apparaat,Sint-Lazaruslaan,1.0,1210.0,Sint-Joost-Ten-Noode,Bruxelles-Brussel,"16th Floor, Hallway leading to the toilets",Non-Nee,Oui-Ja,,50.8541016,4.3634507
12029.0,Appareil fixe-Vast apparaat,Sint-Lazaruslaan,1.0,1210.0,Sint-Joost-Ten-Noode,Bruxelles-Brussel,18th floor,Non-Nee,Oui-Ja,,50.8541016,4.3634507
12033.0,Appareil fixe-Vast apparaat,Rue du Charroi,20.0,1190.0,Forest,Bruxelles-Brussel,Atelier TGV de Forest,Oui-Ja,Oui-Ja,,,
12044.0,Appareil fixe-Vast apparaat,rue royale ,72.0,1000.0,Bruxelles,Bruxelles-Brussel,Couloir de droite,Oui-Ja,Non-Nee,,,
12045.0,Appareil fixe-Vast apparaat, rue de la loi,6.0,1000.0,Bruxelles,Bruxelles-Brussel,A COTE ASCENCEUR ,Oui-Ja,Non-Nee,,50.8465573,4.351697
12051.0,Appareil fixe-Vast apparaat,avenue des Jardins ,1.0,1030.0,Bruxelles,Bruxelles-Brussel,fond de la salle,Oui-Ja,Non-Nee,9h-16h,50.8584517,4.3965795
12052.0,Appareil fixe-Vast apparaat,Bvd Général Wahis,1.0,1030.0,Bruxelles,Bruxelles-Brussel,Café,Oui-Ja,Non-Nee,9h - 18h,,
12053.0,Appareil fixe-Vast apparaat,Bvd Lambermont ,236.0,1030.0,Bruxelles,Bruxelles-Brussel,3e étage,Oui-Ja,Non-Nee,9h - 18h,,
12232.0,Appareil fixe-Vast apparaat,BOULEVARD AUGUST REYERS ,80.0,1030.0,SCHAARBEEK,Bruxelles-Brussel,"Bureau Inom
Bâtiment Bluepoint 3ième étage côté Sud ",Non-Nee,Non-Nee,,,
12314.0,Appareil fixe-Vast apparaat,rue Gilbert,1.0,1000.0,Bruxelles,Bruxelles-Brussel,Medic,Non-Nee,Non-Nee,,,
12335.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12336.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12337.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12338.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12339.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12340.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12341.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12342.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12343.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12344.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12345.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12346.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12347.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12348.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12349.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12350.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12351.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12352.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12353.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12354.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12355.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12356.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12357.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12358.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12359.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12360.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12361.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12362.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12363.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12364.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12365.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
12366.0,Appareil fixe-Vast apparaat,rue Marché au Charbon,30.0,1000.0,Bruxelles,Bruxelles-Brussel,Appareil nomade,Non-Nee,Non-Nee,,,
